job_info,job_url,download_timeout,depth,job_attr,date,download_latency,job_place,job_name,download_slot
"职能类别:研究生

每名应聘者最多申请2个单位、每个单位可申请1个职位。
专业方向：数据挖掘、大数据与应用统计、人工智能等相关专业1、招聘范围：
（1）国内重点高校统招统分的2017年应届毕业生及初次就业的海外留学生；
（2）具有硕士研究生以上学历；
（3）2017年7月底前，国内毕业生应统一取得毕业证、学位证、就业报到证；海外留学生应取得国家教育部出具的学历学位认证。
2、招聘条件：
（1）遵纪守法，诚实守信，无违规违纪行为；
（2）品学兼优，思维活跃，具有较强的学习创新能力；
（3）乐观进取，善于沟通，具有良好的团队协作精神；
（4）身体健康，心智健全，具备与工作要求相适应的身体条件。 ",http://www.yingjiesheng.com/job-002-415-648.html,180.0,1,全职,2016-11-15,0.013625144958496094,其它 ,[山东省]中国邮政集团公司,www.yingjiesheng.com
"职能类别:研究生

每名应聘者最多申请2个单位、每个单位可申请1个职位。
专业方向：数据挖掘、数据分析、统计学、计算机等相关专业1、招聘范围：
（1）国内重点高校统招统分的2017年应届毕业生及初次就业的海外留学生；
（2）具有硕士研究生以上学历；
（3）2017年7月底前，国内毕业生应统一取得毕业证、学位证、就业报到证；海外留学生应取得国家教育部出具的学历学位认证。
2、招聘条件：
（1）遵纪守法，诚实守信，无违规违纪行为；
（2）品学兼优，思维活跃，具有较强的学习创新能力；
（3）乐观进取，善于沟通，具有良好的团队协作精神；
（4）身体健康，心智健全，具备与工作要求相适应的身体条件。能够有效的整合专业数据，提供数据采集策略和应用模板，提高数据使用效率。 ",http://www.yingjiesheng.com/job-002-415-642.html,180.0,1,全职,2016-11-15,0.02166891098022461,其它 ,[青岛]中国邮政集团公司,www.yingjiesheng.com
"发信人: meritco (meritco), 信区: Job_Post 
标  题: 【Meritco Services久谦招聘】数据工程师／数据架构师（北京） 
发信站: 天地人大 (Tue Nov 15 11:47:11 2016), 站内 
  
我们的使命是：构建人类可视化知识图谱，重新定义可说的世界，尝试挖掘不可说的世界，帮助每个人规整其现在知识结构，并照亮面向一切有趣未知领域的学习捷径。 
  
我们是：曾经顶级大学以及公司里的异类、少数派以及坏孩子。青春时的标签包括：哈佛、斯坦福、佐治亚理工、北京大学、清华大学以及复旦大学。不再青春时的标签包括：雅虎、谷歌、麦肯锡、豆瓣。 
  
我们在招聘：数据工程师／数据架构师（北京） 
  
【职位描述】： 
* 能够在多变的客户环境及系统中准确获取、加工、分析高度复杂的数据； 
* 负责ETL处理、代码编写、数据仓库的建立及维护、数据可视化的实现。 
  
【任职资格】： 
* 计算机科学、应用数学、统计学、经济学、物理学、天文学、商业分析、信息系统、数据科学或相关本科或以上学历；（应届毕业生或工作时间小于2年） 
* 良好的团队合作精神与沟通能力。 
  
【技能要求】： 
* 具备分布式计算、ETL、数据统计的相关经验； 
* 能够熟练使用数据分析相关工具平台（RPythonC  SQLSAS）和数据库（Teradata, Oracle, Redshift）； 
* 有很强的英语阅读能力； 
* 博士学位优先。 
简历投递邮箱：techrecruiting@meritco-group.com 
邮件标题格式：投递职位-姓名-毕业院校-毕业专业-毕业时间（示例：爬虫工程师-张三-清华大学-软件工程-2017年6月） 
  
【公司介绍】： 
久谦管理咨询与技术服务基于深度分析和垂直整合的搜索能力，提供给客户策略性的部门远瞻和实际的运作支持。 
  
-麦肯锡传统- 
* 久谦于2009年8月由多位前麦肯锡顾问创立，目前在京沪两地拥有195位全职咨询顾问与技术专家，主要服务于全球领先的跨国公司、互联网企业、金融机构以及机构投资者，积累了良好的客户口碑 
* 久谦提供从战略规划到组织、运营层面的定制化解决方案，帮助客户改善管理技能并提升竞争力 
  
-行业专精化- 
* 公司专注于消费品与消费服务、金融、医疗、互联网科技和工业品等行业，通过系统性研究理解各行业的发展路径和增长机制，并不断深化行业议题 
* 久谦基于丰富行业知识、独到行业洞察和一线项目经验总结，提供专精行业的全价值链深入分析 
  
-大数据驱动- 
* 久谦拥有和运营商深度合作的专有原始数据源，具备独特的数据分析视角 
* 公司在数据清洗与挖掘、数据统计与算法模型和语义分析方面具备行业领先的技术水平与能力，且持续迭代与提升技术架构与服务平台 
  
-以人才共治- 
* 久谦确保每一位员工切实的融入到公司的发展中，确保广泛层面的共同参与和投入（自主人才流失＜ 8% ） 
* 团队具备专业背景与实务经验，毕业于国内外一流大学，拥有麦肯锡、雅虎、谷歌、华为、豆瓣等公司工作经验 
-- 
※ 修改:·meritco 于 Nov 15 11:47:34 2016 修改本文·[FROM: 111.198.232.*] 
※ 来源:·天地人大 http://www.tdrd.org·[FROM: 111.198.232.*] 
",http://www.yingjiesheng.com/job-002-414-773.html,180.0,1,全职,2016-11-15,0.01816391944885254,北京 ,[北京]Meritco Services久谦,www.yingjiesheng.com
"发信人: guohaiyanggg (guohaiyanggg), 信区: Career_Campus
标  题: 【Trustdata 校招】招聘数据挖掘实习生
发信站: 水木社区 (Wed Nov 16 16:55:31 2016), 站内

数据挖掘工程师（15-20k）
工作职责：
1.设计和搭建自动化的数据挖掘平台；
2.负责用户画像和数据挖掘，提升个性化的数据挖掘服务；
3.对海量业务数据进行分析，深度挖掘用户行为特征，构建用户精准营销的指标体系；
岗位要求：
1.统计、数学、计算机等相关专业硕士毕业；
2.熟悉常用的数据挖掘、机器学习算法和技术；
3.具备扎实的编码能力，精通Java、Python程序开发；熟悉map-reduce；
4.熟悉大数据量、实时业务、高并发、高吞吐、高可靠性分布式系统的优先；

    Trustdata （http://www.itrustdata.cn ）移动互联网大数据监测平台，致力成为中国大数据时代下最领先的移动应用数据内容解决方案提供商，为客户提供最专业的移动端各领域数据产品、咨询等专业服务。Trustdata 覆盖超过6万应用，1.3亿月度活跃用户，通过对中国移动互联网大数据的采集、分析和研究，帮助企业主、移动各个领域和投资人了解自身应用业务状况以及整个移动应用市场趋势，帮助行业从业者更好的制定产品、营销和投资策略相关的市场决策。

QQ     ：2262381087
E-mail ：guohaiyang@itrustdata.com.cn

",http://www.yingjiesheng.com/job-002-417-608.html,180.0,1,兼职实习,2016-11-16,0.017143964767456055,北京 ,[北京]Trustdata招聘数据挖掘实习生,www.yingjiesheng.com
"公司官网:http://www.chinapnr.com/

职能类别:咨询经理

职能类别:风险控制

岗位职责：
  1. 配合数据分析团队，精细化处理公司各类交易数据及业务数据，形成数据报表及分析报告，为公司决策提供依据；
  2. 根据数据分析团队要求，灵活组合各类交易监控规则对数据进行分析和模拟，提出相关策略与防范建议；
  3. 结合现有风控模型，对公司业务进行监测、分析，提炼并总结各类交易特征；
 
任职要求：
  1.  研二或研三在校生，统计学、运筹学、计算数学等相关专业；
  2.  熟练使用office软件运用（excel、power point），能够熟练使用SQL、SAS、Matlab、R等常用数据分析及数据挖掘工具；
  3.  具有数据建模或大型数据分析项目工作经验者优先；
  4.  对数据敏感，良好的数据分析和总结能力，出色的逻辑思维和文档处理能力，强烈的学习意愿和责任心；
  5. 良好的团队合作精神和沟通意识，能够承担一定的工作压力。 ",http://www.yingjiesheng.com/job-002-417-226.html,180.0,1,全职,2016-11-16,0.013705015182495117,上海 ,[上海]上海汇付数据服务有限公司,www.yingjiesheng.com
"[原帖] 发信人: unixer(unixer), 将应届生求职告诉我的朋友-YING JIE SHENG.COM-Info
标  题: 【上海数悉】招聘数据挖掘工程师
发信站: 饮水思源 (2016年11月16日11:01:56 星期三)

高级数据挖掘工程师(5名）

职位描述：
1、负责数据挖掘算法的开发和优化；
2、可以应用大数据、数据挖掘及分析建模等技术；
3、挖掘数据内在的模式和特征，发现潜在规律，建立数据挖掘算法并优化。
任职要求：
1、数学，统计学，计算机专业本科及以上学历；
2、具备深厚的统计学、数学、数据挖掘理论基础和相关项目经验，熟悉R、SAS、SPSS等统
计分析软件之一，参与过完整的数据采集.整理.分析和建模工作 ；
3、良好的逻辑分析能力、分析问题和解决问题的能力，对数据敏感，良好的沟通；
4、熟悉决策树、聚类、逻辑回归，关联分析、SVM，贝叶斯等数据挖掘算法；
5、具有海量数据下机器学习和算法实施相关经验，熟悉hadoop，hive，map-reduce，spa
rk优先

**************************************************************
 数悉(Xdatai)是大数据综合解决方案提供商，是基于大数据技术和产品来“挖掘”数据价
值的创新型互联网高科技公司。
 核心产品包括：Xdatai数据算法引擎、Xdatai资讯分析系统、Xdatai Baby 健康成长分析
系统、Xdatai交通影像处理系统 、Xdatai金融数据处理系统。
 数悉(Xdatai)拥有国内顶尖的数据团队，核心团队成员由互联网公司资深技术与产品专家
，市场分析专家，985高校研究生组成。
 年轻的研发团队来自中国人民大学，上海交通大学，中国药科大学，西南交通大学等著名
高校。
 数悉(Xdatai)致力于成为国内专业大数据技术、产品、服务提供商。

 公司网址: www.xdatai.com

邮 箱: X@Xdatai.com
手机/微信: 189-1876-7976

【上海数悉信息科技有限公司】
 
--

※ 来源:·饮水思源 bbs.sjtu.edu.cn·[FROM: 101.81.110.174]
",http://www.yingjiesheng.com/job-002-417-149.html,180.0,1,全职,2016-11-16,0.018271923065185547,上海 ,[上海]上海数悉招聘数据挖掘工程师,www.yingjiesheng.com
"[原帖] 发信人: endlessdream(千里不留行), 信区: JobInfo
标  题: 【实习】Teradata天睿公司招聘实习生
发信站: 饮水思源 (2016年11月16日10:53:01 星期三)

职位名称：数据挖掘与数据分析实习生
行业：电信/银行
位置：上海
 
工作内容： 
数据挖掘和数据分析实习生负责对数据仓库中的数据进行精细分析，通常与数据挖掘或统
计分析相关联。 主要涉及组合和准备数据以及执行实际分析任务，诸如预测，响应建模，
欺诈检测，分段，RM和CRM。数据挖掘和数据分析实习生需要针对特定行业的特定任务提出
定制的解决方案。
 
基本要求：    
 1 在读博士
 2 有相关学习背景，学科专业为：计算机科学、应用数学、数理统计和情报学等。
 3 掌握一些经典的机器学习模型，如logistic regression, decision tress, and clus
tering，以及集成学习模型如random forest, adaboost, and gbdt。
 4 至少掌握以下分析工具中的两种：Teradata Warehouse Miner, SAS, Spark MLlib, p
ython scikit-learn, java Weka, R。
 5 熟悉SQL
 6 对分析非结构数据，如文本、图片、xml和视频等数据有经验的人才优先。

简历投递： 
有意向的同学请将简历投递到： vivian.gui@teradata.com 
邮件标题为：在读学位 学校 年级 一周可工作几天 姓名
            （eg：博士 上海交大 博二 4天 张三）
附件为pdf格式的中英文简历。

公司介绍：Teradata天睿公司（Teradata Corporation，美国纽约证券交易所交易代码：
TDC）是全球领先的数据分析解决方案厂商，专注于整合数据仓库、大数据分析和业务应用
，是全球公认的领导者，Teradata连续16年被Gartner评为数据仓库DBMS领导者。详细介绍
参考公司网址：www.teradata.com
目前，80%的全球顶级商业和储蓄银行、90%全球十大电信运营商、80%的全球顶级零售商、
100%的全球顶级航空公司、83%的世界顶级运输/物流公司，都在使用Teradata数据平台系
统。
Teradata天睿公司为客户提供全面的领先解决方案，帮助各种规模的企业获得崭新的数据
洞察力，并将获得的更全面的业务智能转化为决策和行动能力，最终帮助企业在大数据时
代的竞争中脱颖而出。
天睿信科技术(北京)有限公司是Teradata在中国的全资子公司，分管大中华区的业务活动
，天睿信科技术(北京)有限公司上海分公司是天睿信科技术(北京)有限公司的子公司，分
管华东地区的业务活动。
见习顾问培养  我们重视每一个在Teradata见习学生的培养，我们认为中国需要大量的数
据分析与数据仓库的人才，作为数据仓库的领导者，我们有责任和义务在这方面作出我们
的贡献。为了更好提升见习效果，我们严格按照以下阶段进行培养：
1）试用期（第1个月）。 为期4周的试用期，你的导师将和你一起制定详细的学习路径图
计划，让你了解数据仓库基本概念、了解项目所在行业数据情况，了解项目组工作要求和
管理方式，明确你的工作职责和范围。试用期结束后，Mentor与你沟通，根据正式的评估
结果以及你的兴趣，决定是否继续见习。
2）培养期（第2个月到第4个月）。前4个月重点在实际项目中协助你的导师进行角色范围
内的工作，提升业务能力；通过周报，月报提升总结能力；通过参加培训和网上大学，提
升基础能力；通过参加SPARK论坛，提升数据仓库视野。在第四个月会进行评估，为后续针
对性提升打下基础。   
3）提升期（第5个月到毕业前6个月）。根据评估结果，结合个人的情况，进行角色的调整
，并制定针对性的教练计划。并通过参加角色对应的TDU专业课程，研讨会提升你的专业能
力。在此期间，能够独立负责自己角色范围内的工作。在毕业前6个月，通过一次正式的评
估，决定是否留在Teradata。
 

 
--

!yingjiesheng.com!:·饮水思源 bbs.sjtu.edu.cn·[FROM: 218.205.56.220]
",http://www.yingjiesheng.com/job-002-417-148.html,180.0,1,兼职实习,2016-11-16,0.025999069213867188,上海 ,[上海]Teradata天睿公司招聘数据挖掘与数据分析实习生,www.yingjiesheng.com
"单位名称新智云数据服务有限公司 主题招聘软件研发实习生招聘截止日期2017-03-14应聘网址http://enncloud.cn/ 简历投递邮箱xzyhr@ennew.cn 招聘说明：[实习]招聘软件研发实习生一、实习薪酬本科：200元/天 硕士：300元/天二、公司简介新智云数据服务有限公司是一家业内领先的大数据增效增值服务提供商，为政企客户提供一站式数据技术服务和数据运营服务。在大数据时代，如何用好数据、实现数据的资产化与流通价值，是摆在广大政企客户面前的一项重大挑战，新智云积极应对，协助用户打造安全高效的大数据融合处理平台，并通过安全可信的数据交易云平台，助力客户获取外部数据、实现自有数据价值最大化，从而促进大数据生态与数据互联网的健康发展。新智云数据服务有限公司从属于新奥集团互联网事业群（新智产业集团），注册资金1亿人民币，总部位于上海，在北京、廊坊设有分支机构。目前员工200余人，核心技术团队来自Google、Oracle、IBM、HP等国际知名大型企业。公司运营有新奥集团六大企业数据中心和成员企业若干大型行业云平台，十年磨一剑，拥有丰富的大数据处理与运营管理经验，以及值得信赖的专业团队。新智云坚持以技术创新为根本、以用户需求为导向，与合作伙伴互利协作，充分依托新奥集团横跨智慧生态、智慧生活、智慧产业的多元化事业布局，力争在三到五年间成长为成为国际上最优秀的大数据增效增值服务提供商。新智云提供广阔的事业发展平台，期待有志在大数据服务领域大展宏图、志同道合的业界精英加入，共谋发展、共创未来。 三、研发管理团队介绍● 郭晓峰 CTO 郭晓峰毕业于南京大学计算机系，曾在Intel、Google等公司担任核心技术研发人员，负责各项新技术的研发与开拓。郭晓峰于2004年加入Intel，在IXP上提供TCP/IP egress的1G bps线速支持，促使编译时间减少60%；2007年转入Google，负责研发新的流处理系统、库存预测系统和用户访问预测系统等，服务于CNN／新浪／TicketMaster等用户。2011年，郭晓峰创立湾区同学技术沙龙（tech-meetup.com），其成员主要来自Google／LinkedIn／Facebook／UAP和硅谷的初创企业，目前已发展成为华人在硅谷进行技术讨论的先锋组织；同时，正在积极开拓虚拟现实和人工智能等领域的专业技术深入交流活动。 ● 王庆一 CPO 王庆一毕业于南京大学计算机系， 2013-2014参与斯坦福职业发展中心组织的""斯坦福高级项目管理（高级经理及行政管理层）""培训，曾任惠普全球信息技术部总监。王庆一于2002年加入惠普，历任全球交付部研发高级经理和架构师、全球信息技术全球应用研发及支持部高级部门经理、全球信息技术部总监，负责HPI云战略运作、DevOps开发运维、技术战略制定、信息技术新形态创新以及行政管理层客户（CIO及IT executive）活动组织等，并管理着全球400+信息技术工程师团队为服务部门、软件部门提供研发和应用支持。 四、招聘职位 职位名称工作地点学历要求职位描述与发展任职资格实习研发工程师上海-杨浦本科及以上1. 针对大数据业务需求提出合适的算法解决方案，推动该方案在业务系统的实现。算法包括但不限于机器学习，搜索，数据挖掘，自然语言处理等；
2. 从数据中发现现有系统和算法的不足，提出改进的算法并推动实现；
3. 追踪算法前沿技术，结合新智云业务特点，探索将前沿的算法技术应用于实际业务；1. 计算机或相关专业学士及以上学历；
2. 算法基础扎实，对算法应用背景有较深理解；
3. 有较多的程序开发经验，对数据结构和算法知识应用熟练；有大数据处理经验者更佳；
4. 良好的逻辑思维能力，善于发现和推理不同事物之间的关系和影响；
5. 较好的主动性，良好的沟通和协作能力；  职位名称工作地点学历要求职位描述与发展任职资格软件研发工程师上海-杨浦本科及以上1. 针对大数据业务需求提出合适的算法解决方案，推动该方案在业务系统的实现。算法包括但不限于机器学习，搜索，数据挖掘，自然语言处理等；
2. 从数据中发现现有系统和算法的不足，提出改进的算法并推动实现；
3. 追踪算法前沿技术，结合新智云业务特点，探索将前沿的算法技术应用于实际业务；1. 计算机或相关专业学士及以上学历；
2. 算法基础扎实，对算法应用背景有较深理解；
3. 有较多的程序开发经验，对数据结构和算法知识应用熟练；有大数据处理经验者更佳；
4. 良好的逻辑思维能力，善于发现和推理不同事物之间的关系和影响；
5. 较好的主动性，良好的沟通和协作能力；五、联系方式联系电话：021-33620525联系邮箱：xzyhr@ennew.cn网址：http://enncloud.cn/联系地址：上海：上海市杨浦区政立路415号中航天盛广场c栋新智大楼1001六、应聘方式可在工作日周一至周五直接到公司面谈。附件附件文件1：实习-新智云2017校园招聘简章.docx
",http://www.yingjiesheng.com/job-002-416-847.html,180.0,1,全职,2016-11-16,0.02391195297241211,上海 ,[上海]新智云数据服务有限公司,www.yingjiesheng.com
"发信人: sugarchen (sugar), 信区: Intern
标  题: 【实习】【国内最大的DSP-品友互动】招聘数据挖掘实习生
发信站: 水木社区 (Thu Nov 17 18:30:57 2016), 站内

职位诱惑：
技术最强：来自谷歌、微软、阿里，百度等国际最顶级的算法团队，
95%以上芝加哥，伊利诺伊，清华，北大，北邮等国际一流学府的博士&amp;硕士。
流量最大：唯一对接所有国内主流广告交易平台流量的DSP
日均可参与竞价的广告流量达220亿。
挑战最大：解决互联网行业内最尖端的算法难题。
空间最大：任你自由发挥的广大空间。
准上市公司：Pre-IPO
更有不可忽视的“培训基金、房补、补充年金、 6险1金和员工宿舍”

只要你够强，随时来踢馆~~~~

数据挖掘工程师
岗位职责
1、  负责对互联网及移动互联网环境下的复杂问题进行数据建模并用数学方法解决；
2、  负责或参与互联网网页抓取/搜索/广告相关的算法研发工作；
3、  使用数据挖掘（分类/classification,聚类/clustering,协同过滤/collaborative filtering）的算法，与架构工程师一起优化算法效果和性能。
任职要求：
1、  计算机或相关专业，本科及以上学历，一周至少有4天以上实习时间，至少有4个多月的实习时间，；
2、  熟悉常用数据结构，有丰富的项目经验和优秀的分析解决实际问题的能力。
有意向者可随时联系我哦~推荐有奖哦~
Email：shuhua.chen@ipinyou.com
Tel: 010-85865673-210
QQ：1650198360


",http://www.yingjiesheng.com/job-002-419-065.html,180.0,1,兼职实习,2016-11-17,0.01914381980895996,北京 ,[北京]品友互动招聘数据挖掘实习生,www.yingjiesheng.com
"发信人: waka401 (waka401), 信区: Intern
标  题: 【百度实习】机器学习/自然语言处理/数据挖掘实习生
发信站: 水木社区 (Thu Nov 17 18:23:43 2016), 站内

工作职责： 
1. 负责在线广告投放系统的核心技术创新与优化     
2. 应用机器学习、自然语言处理、分类聚类等尖端技术，针对海量信息建模，挖掘潜在商业价值    
3. 提高在线广告的相关度、用户体验、投放效果及变现能力 
  
职位要求： 
-计算机或相关专业，非2016年毕业生，2017年毕业生优先，实习优秀可发正式offer 
-良好的逻辑思维能力，能够从海量数据中发现有价值的规律     
-熟悉C/C  语言编程，对数据结构和算法设计有较为深刻的理解     
-熟悉大规模数据挖掘、机器学习、自然语言处理、分布式计算等相关技术，并具备多年的实际工作经验    
-优秀的分析和解决问题的能力，对挑战性问题充满激情     
-良好的团队合作精神，较强的沟通能力     
      
有以下经验者优先：     
-大规模推荐系统的研发经验(推荐算法设计和实现/推荐系统评估方法研究)    
-机器学习算法优化理论的研究经验    
-分布式相关项目研发经验（如分布式存储/分布式计算/高性能并行计算/分布式cache等）    
-搜索引擎、广告投放、反作弊相关技术的知识和经验  
  
发送简历到erd-hr@baidu.com，标题为【实习】 【百度机器学习】 【姓名】 【毕业时间】 【每周实习天数】 【实习持续时间】 【学校】 
",http://www.yingjiesheng.com/job-002-419-063.html,180.0,1,兼职实习,2016-11-17,0.013055086135864258,北京 ,[北京]百度招聘机器学习|自然语言处理|数据挖掘实习生,www.yingjiesheng.com
"发信人: tsinghuahj (郎云星空), 信区: Career_Campus
标  题: 清华环境大数据中心（大数据、环境研究员、行政助理、日语翻译等
发信站: 水木社区 (Wed Nov 16 19:37:03 2016), 站内

清华大学环境大数据研究中心             

 我们是国内环境研究与咨询第一品牌，也是环境大数据研究与设计开发领域的领航者。我们目前在多个工作领域都高速向前发展。
 不要把我们想象成悠闲悠哉步履缓慢的团队，我们是做事的团队，是有目标的团队，是想成就事情的团队，自然也就是快速奔跑的团队。
欢迎想踏实做事，有长远规划和梦想的优秀毕业生加入我们，本招聘长期有效。

我们的优势领域：
1、顶层设计，战略规划
?    城市和区域的环境顶层设计、战略规划
?    流域或区域的专项规划，如大气环境治理规划
?    各类工业园区的监测、治理、运维整体方案设计与实施

2、环境互联网与大数据领域
?    省、市级环境大数据整体方案设计与运营
?    环境大数据的分析、模型、行业应用
?    环境大数据的挖掘、分类、清洗
?    环境大数据的产品的设计、建设、运维
?    环境互联网的产品设计、编程、运维
?    环境大数据的项目投资与产品投资

3、国际合作
?    海外企业的并购
?    环境技术的转移与合作
?    海外高级人才培训
?    跨国企业的战略咨询

4、企业顾问
?    环境企业发展的战略咨询
?    环境企业高级人才培训

5、研究与传播
?    环境市场研究
?    环境产业与企业发展研究
?    环境企业品牌设计与传播

我们的文化：
  我们是一个干净，阳光，积极向上的团队，没有办公室政治，拒绝团队关系的复杂化，给年轻人提供理想，富有朝气的成长空间。以努力为参照，以绩效为导向，提供富有竞争力的薪酬，对于特别优秀的人才给予更大空间的激励。
   我们看重团队的工作精神和可持续的学习能力，我们没有名校情结，也不太看重学历，我们需要的是心高，手不潮，心态阳光，有德行有能力的价值追求者。
我们提供系统的训练、足够多的机会和充分可以施展的平台，只要你自己不放弃，你在这里就能成就职业梦想。

对申请者的要求：
我们这里招聘的是长期稳定的团队成员，仅仅想找个落脚点，或者没想法，没目标，斤斤计较的人请慎重考虑，这里不适合你。
我们的招聘要经过简历筛选、面试测评，实习考察等环节，如果你认真考虑加入我们，那么请你从简历就开始，性格、兴趣、职业规划、薪酬期望等等，我们不怕详细。
我们注重能力，特别对于文字驾驭能力、网络应用能力、快速学习能力，我们不接受混日子的人，而且这里也没法混下去。
我们没有事业编制，也基本不承诺一定解决户口，因为不好管理也不统一解决住宿，请申请人慎重考虑。
我们会有1~3个月的实习期，期间表现良好可以提前转正。

我们唯一能确保的是给你一个清晰光明的未来

    福利待遇：
高端的行业发展平台、良好晋升机制、五险一金、弹性工作、带薪年假、年底奖金、工作小零食。


招聘职位：

?    环境研究员   3名      （接收实习生）
任职要求：
1、环境本科或硕士毕业；（有较好的文字组织能力）
2、熟悉环境规划、环境政策，或有过相关经历；
3、参与过环境类规划、政策的研究课题的优先；
4、熟悉网络，具有良好的数据挖掘和整理能力；
5、能够独立完成一般研究报告的撰写；
6、如果有经济学的背景优先考虑；
7、踏实、本分、品德良好；
8、有团队意识，与人为善，不斤斤计较。


?    环境高级研究人员：2名
任职要求：
1、    重点大学环境专业硕士以上学位；
2、    独立进行过环境规划、管理、环境产业相关研究；
3、    能够独立地设计和组织承担研究课题；
4、    参与过大型研究项目和政府课题者优先；
5、    文笔优良，能组织完成相关研究报告的撰写；
6、    熟练的英文或日文能力；
7、    熟悉网络的应用；
8、    良好的沟通与亲和力。

?    培训主管：（女性）
  任职要求：
1、    本科学历毕业
2、    有很强的人际交往和沟通能力
3、    文笔好
4、    会办公软件的操作
5、    形象、品行端正
6、    年龄25-45之间
7、    有公关、办公室管理经验者优先


?    Python 爬虫工程师
任职要求：
1、计算机、信息技术或相关专业本科或以上学历；
2、有软件设计与开发经验；精通Python语言编程，熟悉Linux平台；
3、熟悉XML、JSON、SOAP协议、JS、AJAX、网页去重，熟悉搜索引擎的工作原理，能够总结分析不同网站的结构特点与规律；
4、对算法设计和数据结构有深刻的理解, 精通网络编程，精通多线程/多进程编程者优先；有分布式爬虫架构经验者优先。
5、具有很强的分析和解决问题的能力，攻克难题的强烈兴趣，善于学习新知识；
6、强烈的责任心和良好的团队合作精神，较好的沟通能力，具有主动开拓精神和高昂的工作激情，能承担较大的工作压力。


?    大数据产品开发人员
任职要求：
1、计算机自然语言处理、数据挖掘等专业，或应用数学、统计等相关专业；
2、擅长大规模分布式系统、海量数据处理、实时分析等方面的算法设计和开发工作；
3、掌握Hadoop、hive、pig、hbase等开发工具；
4、熟悉linux开发环境；
5、熟悉通讯领域的优先
6、善于沟通和逻辑表达，良好的团队合作意识和高度的责任心。

?    地图应用开发人员
任职要求：
1、会python、java或php其中至少一种；
2、精通javascript，掌握jquery等前端框架，能手写html、css；
3、对地图开发API比较了解，如Google，baidu。有地图API接口开发测试经验最佳；
4、熟悉Mongodb，Mysql，能进行性能优化者更佳。


?    PHP程序员         
任职要求：
1、扎实的php基础，良好的编码习惯；
2、 基于Zend Framework、CodeIgniter、Cakephp、symfony、Thinkphp、Qeephp开发过项目为佳；
3、熟练使用jquery者优。


?    网站美编 （UI）
任职要求：
 1、具备较强的美术功底，具有良好的色彩素养，熟悉网站设计各类风格； 
2、 精通相关网页设计软件和相关平面设计软件（包括photoshop、flash等），能配合研发工程师快速高效的完成前台页面设计、编写工作； 
3、基本熟悉XHTML、CSS、DIV等Web2.0网页重构技术（熟练掌握利用jquery者优先），会使用div css。

?    网站设计-推广2名       
1、    对网站或网页的设计或推广有实际经验
2、    对互联网有深入学习的兴趣
3、    PHP，JAVA有经验者优先
4、    可以独立制作网页的优先
5、    有良好的文字功底
6、    为人踏实，诚恳
7、    对职业有长远规划，专注
8、    与人友善，能协调团队关系

?    投资分析师
  任职要求
1、    重点大学环境或经济专业硕士以上学位；
2、    有不少于半年的投资分析相关经历
3、    熟悉股权基金、并购基金的运行
4、    善于与人沟通，思路清晰
5、    有工作热情，踏实

?    行政助理：1名（请附照片）
任职要求：
1、    本科或本科以上学历
2、    文笔流畅，熟悉各种文体
3、    熟悉各种办公软件，会PS、Photoshop优先
4、    环境专业毕业生优先
5、    形象端正，口齿清晰
6、    有财务知识经验者优先

?    环境编辑记者 2名
1、    本科及以上学位毕业，环境专业优先
2、    优异的文字驾驭能力和写作能力
3、    熟悉网络的应用，有网络推广经验者特别优先
4、    熟悉各种图像和办公软件
5、    有网页的制作经验者优先
6、    有摄影、设计经验者优先
7、    良好的家教，为人善良，诚实，形象端正

?    日语翻译编辑
1、日语专业研究生毕业，特别优秀的本科生也可申请
2、有环境类翻译和研究经验者特别优先
3、可以用日语撰写专业论文
4、可以进行无障碍语言交流
5、在日本有留学经历的优先考虑
6、工作内容以中译日笔译和中日交流活动为主
7、熟悉网络者优先


申请人请将简历发送至：tsinghuahjbigdata@163.com   我们会有专门的人负责及时回复。

",http://www.yingjiesheng.com/job-002-417-904.html,180.0,1,全职,2016-11-17,0.027359962463378906,北京 ,[北京]清华环境大数据中心2017招聘,www.yingjiesheng.com
"职能类别:软件工程师

岗位职责：1、研究数据挖掘或统计学习领域的前沿技术，能够与外界科研机构对接交流；
2、规划平台数据挖掘模块，确定能力范围与发展方向；
3、负责数据挖掘、数据分析工具的研究、设计和开发；
4、参与数据挖掘相关科研课题，编写研究报告或技术文档。
任职要求：1、掌握数据挖掘理论基础，掌握常用数据挖掘算法的使用场景、优缺点、弥补方法等；
2、具备数据挖掘项目实践经验，在数据挖掘模型应用上有成功案例，能分析定位业务问题并合理利用挖掘模型解决；
3、至少熟练掌握一门编程语言(java、python、scala)，可独立完成挖掘模型设计与开发；
4、熟悉各类数据库及sql、hiveQL等；
5、有较强的学习及技术钻研能力。 ",http://www.yingjiesheng.com/job-002-420-036.html,180.0,1,全职,2016-11-18,0.03280901908874512,其它 ,[济南]核心研发类,www.yingjiesheng.com
