salary,job_info,enterprise_attr,job_url,enterprise_industry,job_num,enterprise_scale,job_enterprise,download_timeout,depth,job_attr,exp,edu,date,download_latency,job_place,job_name,download_slot
2001-4000元/月 ,<p>岗位职责:<br></p><p>岗位职责描述：<br>1. 协助完成日常商业数据收集及整理。<br>2. 协助完成日常商业分析报表。<br>3. 协助订单系统及数据据库梳理。<br>4. 协助使用数据库及数据分析软件进行数据管理。<br>5. 协助数据分析部门的其他相关工作。</p> ,外商独资,http://jobs.zhaopin.com/000468440256923.htm,零售/批发,1人 ,1000-9999人,迪卡侬体育用品有限公司(Decathlon),180.0,1,实习,不限,本科,2016-12-13,0.10779905319213867,上海,迪卡侬电商数据分析实习生(职位编号：Decathlon002734),jobs.zhaopin.com
4500-6000元/月 ,<p>岗位职责：</p><p>1、项目数据的录入及维护：包括项目数据录入，与财务对接表格的录入，媒介资源库数据的录入与管理；</p><p>2、数据报表的分析及提报：对上数据分别以“周”、“月”、“季、年”为单位，进行分析、阶段性报告的生成；提交分析报告，以达到提前告知、及时预警的目的；</p><p>3、项目费用的核算（含报销、奖金、提成的核算），为阶段性的考核提供依据；</p><p>4、领导交代的其他工作。</p><p> </p><p>任职要求：</p><p>1、性别、年龄不限，大专及以上学历；</p><p>2、统计或计算机相关专业，具有财务相关知识优先；</p><p>3、熟练掌握Office等办公软件（excel应用极为熟练）；</p><p>4、数据敏感，优秀的结构化思维能力；</p><p>5、责任心强，有良好的团队合作精神；</p><p>6、积极主动，能承受一定的工作压力。</p><p><br></p>,民营,http://jobs.zhaopin.com/308186212250154.htm,广告/会展/公关,1人 ,20-99人,上海守恒广告有限公司,180.0,1,全职,不限,大专,2016-12-13,0.16882586479187012,上海,数据分析经理,jobs.zhaopin.com
20001-30000元/月 ,<p>岗位职责：</p><p>1、负责互联网消费金融反欺诈、内部黑名单库建设和第三方反欺诈服务的接入；</p><p>2、深入研究互联网消费金融欺诈模式，建立并不断优化反欺诈策略和规则；</p><p>3、反欺诈信息数据监测分析，评估反欺诈功能应用质量。</p><p> </p><p>岗位要求：</p><p>1、大学本科以上学历，金融、数学、统计、计算机类专业优先；</p><p>2、有银行信用卡中心、互联网金融相关反欺诈工作经验者优先；</p><p>3、2年以上数据分析、信息安全、分作弊、反欺诈等相关工作经验；</p><p>4、熟练掌握SQL使用，具备 R/SAS/Python 开发经验优先。</p><p>5、敬业踏实，风险敏感度高 、较强逻辑思维和数据分析能力，有强烈的学习创新意识和探索研究精神。</p><p></p>,外商独资,http://jobs.zhaopin.com/165625919250173.htm,广告/会展/公关,1人 ,20人以下,上海凯岚商务咨询有限公司,180.0,1,全职,3-5年,本科,2016-12-13,0.16669917106628418,上海,高级数据分析师（反欺诈方向）,jobs.zhaopin.com
6001-8000元/月 ,"<p>注意：</p><p>工作时间： 09:00-18:00或10:00-20:00或13:00-22:00，做五休二</p><p>公司地点：杨浦区宝地广场（4/12号线大连路站出站3分钟即是）</p><p><br></p><p>岗位职责：</p><p><span style=""FONT-FAMILY: 'Microsoft YaHei ??х?  ?墠 ??','serif'; COLOR: #333333"">1、 销售数据分析的建立，数据分析报表的整合和规范、优化</span></p><p style=""BACKGROUND: #fcfcfc""><span style=""FONT-FAMILY: 'Microsoft YaHei ??х?  ?墠 ??','serif'; COLOR: #333333"">2、建立部门每日、周、月、季、年度数据分析报表</span></p><p style=""BACKGROUND: #fcfcfc""><span style=""FONT-FAMILY: 'Microsoft YaHei ??х?  ?墠 ??','serif'; COLOR: #333333"">3、研究数据分析的方法，做到报表制作简单、方便、实用</span></p><p style=""BACKGROUND: #fcfcfc""><span style=""FONT-FAMILY: 'Microsoft YaHei ??х?  ?墠 ??','serif'; COLOR: #333333"">4、公司整体销售与库存数据分析，提出相关行销改善策略</span></p><p style=""BACKGROUND: #fcfcfc""><span style=""FONT-FAMILY: 'Microsoft YaHei ??х?  ?墠 ??','serif'; COLOR: #333333; FONT-SIZE: 12px""></span></p><p>岗位要求： <br>1、能够熟练应用office2003以上版本的应用软件，对于ppt、Excel、函数、宏制作熟练. <br>2、制作所需的各种PPT，要求质量好，效率高； <br>3、根据要求进行各类数据分析 <br>4、英文能力强，能够独立撰写英文版PPT <br>5、具备数据思维能力，对数据敏感</p><p><br><br></p><p> </p>",外商独资,http://jobs.zhaopin.com/433903014251916.htm,教育/培训/院校,5人 ,1000-9999人,vipabc 英语,180.0,1,全职,1-3年,大专,2016-12-13,0.2148599624633789,上海,数据分析专员,jobs.zhaopin.com
4001-6000元/月 ,"<p style=""white-space: normal;"">注意：</p><p style=""white-space: normal;"">工作时间： 09:00-18:00或10:00-20:00或13:00-22:00，做五休二</p><p style=""white-space: normal;"">公司地点：杨浦区宝地广场（4/12号线大连路站出站3分钟即是）</p><p><br></p><p>岗位职责：</p><p>1、 销售数据分析的建立，数据分析报表的整合和规范、优化</p><p>2、建立部门每日、周、月、季、年度数据分析报表</p><p>3、研究数据分析的方法，做到报表制作简单、方便、实用</p><p>4、公司整体销售与库存数据分析，提出相关行销改善策略</p><p> </p><p>岗位要求： <br>1、能够熟练应用office2003以上版本的应用软件，对于ppt、Excel、函数、宏制作熟练. <br>2、制作所需的各种PPT，要求质量好，效率高； <br>3、根据要求进行各类数据分析 <br>4、英文能力强，能够独立撰写英文版PPT <br>5、具备数据思维能力，对数据敏感</p><p><br><br></p><p> </p><p> </p>",外商独资,http://jobs.zhaopin.com/433903014252570.htm,教育/培训/院校,2人 ,1000-9999人,vipabc 英语,180.0,1,全职,不限,大专,2016-12-13,0.22506403923034668,上海,数据分析员,jobs.zhaopin.com
15000-25000元/月 ,"<p>岗位描述：</p><p>1. 构建全面的、准确的、能反映服务业务线特征的整体指标体系, 并基于业务监控指标体系，及时发现与定位业务问题</p><p>2. 通过专题分析，对业务问题进行深入分析，为公司运营决策、产品方向、销售策略提供数据支持</p><p>3. 沉淀分析思路与框架， 提炼数据产品需求，与相关团队（如技术开发团队） 协作并推动数据产品的落地</p><p>4. 与相关团队协作进行数据建模工作，推动业务部门的数据化运营</p><p>5. 与相关团队协作（如数据运营团队）组织数据技术与产品相关的理念、技能、工具的培训</p><p>岗位要求：</p><p>1. 统计、数学、信息技术、生物统计本科以上学历，3年左右相关工作经历</p><p>2. 熟练独立编写数据分析报告，及时发现和分析其中隐含的变化和问题</p><p>3. 良好的数据敏感度,能从海量数据提炼核心结果，有丰富的数据分析、挖掘、清洗和建模的经验</p><p>4. 熟练运用SQL，能高效的与数据技术团队进行沟通</p><p>5. 大项目的经验，有丰富的跨团队、部门的项目资源整合能力，能够独立开展研究项目</p><p>6. 有客户数据模型建立和运营经验、数据化运营经验、数据类产品类规划经验，尤其是互联网相关的优先</p><p><br></p><p><br></p>",民营,http://jobs.zhaopin.com/349344235250105.htm,通信/电信/网络设备,5人 ,500-999人,深圳众思科技有限公司上海分公司,180.0,1,全职,不限,硕士,2016-12-13,0.19864606857299805,上海,数据分析师,jobs.zhaopin.com
15000-25000元/月 ,"<p>职位描述：</p><p>1、基于对公司产品和业务运作逻辑的深入理解，对用户行为、各项内容运营数据进行监测和分析，并建设全面准确的指标体系，利用数据手段分析和呈现业务现状，同时发现和定位业务存在的问题</p><p>2、设计和构建基于用户行为特征的画像服务能力，把握用户人群画像的建设方向，画像分析的输出结果能够直接给予产品体验、精准营销及内容推荐等提供业务支撑服务</p><p>3、应用先进的统计建模、数据挖掘、机器学习方法建立数据模型解决实际问题，团队协作推动业务部门的数据化运营</p><p>任职要求：</p><p>1、两年以上互联网数据分析经验，本科及以上学历,统计学、应用数学、金融、计算机等相关专业背景优先；</p><p>2、 对用户标签体系、用户行为分析有较为丰富的经验；</p><p>3、有很强的学习能力和执行力，能够承担一定的工作压力；</p><p>4、了解数理统计、数据分析及挖掘,熟知常用算法,对熟悉回归分析模型、聚类挖掘、关联规则挖掘等数据统计模型和挖掘技术，并有独立完整 的建模实践经验，至少熟悉一项常用分析工具SPSS/SAS优先；</p><p>5、具备良好的数据敏感度,能从海量数据提炼核心结果。</p><p><br></p>",民营,http://jobs.zhaopin.com/349344235250104.htm,通信/电信/网络设备,5人 ,500-999人,深圳众思科技有限公司上海分公司,180.0,1,全职,1-3年,硕士,2016-12-13,0.21182918548583984,上海,数据分析工程师（画像/标签方向）,jobs.zhaopin.com
4001-6000元/月 ,<p>数据分析专员</p><p> </p><p>职责描述：</p><p>1，  为公司及相关部门提供内外部数据分析服务，定期更新数据分析报告</p><p>2，  配合/参与新产品的立项评估的数据分析及支持</p><p>3，  收集整理/更新行业数据信息及分析报告</p><p>4，  其他与数据相关的工作</p><p>5，  与其他部门合作，维护数据库安全</p><p> </p><p> </p><p> </p><p>职能要求：</p><p>1，  有医药相关岗位从业经验或有医药数据分析经验优先。</p><p>2，  医药专业本科毕业</p><p>3，  团队协作沟通能力好</p><p><br></p>,民营,http://jobs.zhaopin.com/194872227251942.htm,医药/生物工程,1人 ,10000人以上,江苏万邦医药营销有限公司,180.0,1,全职,不限,本科,2016-12-13,0.21154308319091797,上海,数据分析专员,jobs.zhaopin.com
4001-6000元/月 ,<p>职位描述：<br>工作内容：<br>1. 承担公司游戏日报、周报和月报的统计分析工作；<br>2. 承担公司游戏阶段性运营、游戏数据统计分析工作；<br>3. 承担公司游戏数据后台管理和建设工作；<br><br>岗位职责：<br>1. 按要求及时准确地采集游戏数据及运营数据，完成游戏相关报表；<br>2. 定期编制各部门需求数据各类报表；<br>3. 领导阿那批的其他数据相关工作；<br>4. 辅助技术部门建设和维护相关数据库和数据后台，确保数据准确；<br><br>岗位要求：<br>1. 大专及以上学历，数学、统计专业，1年以上相关工作经验；<br>2. 良好的逻辑思维能力和语言表达能力，擅长撰写报告并独立进行报告陈述；<br>3. 精通EXECL、PPT等办公软件，可以编写或使用宏；<br>4. 可以使用SPSS或SAS统计软件；<br>5. 有较强的沟通和理解能力，具备较强的数据敏感度和分析能力，有独立分析和解决问题的能力；<br>6. 工作积极主动、耐心细致、能承受较强工作压力，责任心强，良好的团队合作精神；<br>7. 诚信正直，具备高度的责任心；<br><br>其他要求：<br>1. 有网络游戏数据分析经验者优先；<br>2. 有数据后台建设经验者优先；</p>,外商独资,http://jobs.zhaopin.com/248286513252032.htm,互联网/电子商务,1人 ,500-999人,天格科技(杭州)有限公司,180.0,1,全职,不限,不限,2016-12-13,0.41341209411621094,上海,数据分析专员,jobs.zhaopin.com
8001-10000元/月 ,<p>岗位职责:<br></p><p>1、满足各业务部门对相关业务数据的分析需求<br>2、负责对业务关键数据进行分析，针对统计数据，提出具有建设性的建议及分析报告<br>3、协调及监控各业务部门，对日报、周报、月报等各项日常数据报表的制作和维护，并提供最新的运营情况，以便各部门及时掌握</p> ,上市公司,http://jobs.zhaopin.com/613952026250129.htm,互联网/电子商务,1人 ,1000-9999人,百度在线网络技术(北京)有限公司上海软件技术分公司,180.0,1,全职,不限,本科,2016-12-13,0.757194995880127,上海,上海分公司_高级数据分析专员(职位编号：BaiduDirect002159),jobs.zhaopin.com
8001-10000元/月 ,<p>岗位职责：</p><p>1、数据应用分析及建模；</p><p>2、大数据数据库建设和维护；</p><p>3、大数据需求沟通；</p><p>4、科室其他常规报表支持；</p><p><br></p><p>任职要求：</p><p>1、本科以及以上学历；</p><p>2、2年金融行业或互联网大数据应用经验；</p><p>3、计算机、数学、统计学或其他相关专业优先</p><p><br></p>,民营,http://jobs.zhaopin.com/148812149252893.htm,互联网/电子商务,1人 ,20-99人,上海慧语信息咨询有限公司,180.0,1,全职,1-3年,本科,2016-12-13,0.16245007514953613,上海,大数据分析岗,jobs.zhaopin.com
4001-6000元/月 ,<p>岗位职责：</p><p>1、负责对电商产品流程需求管理，流程执行及监控，完成产品中长期计划的制定、协调、确认；</p><p>2、负责电商产品项目整个流程周期管理：立项组织、人员分配、时间把控等工作；</p><p>3、与其它部门协作、配合完成部门日常工作；</p><p>4、完成领导临时指派的其它工作；</p><p>5、完成具体指定的数据统计分析工作；</p><p>6、编制PPT周报月报：</p><p>7、结合统计指标体系，完善和改进统计方法。</p><p>任职要求：</p><p>1、有一定文案基础者优先；</p><p>2、电脑操作熟练、擅于与人沟通；</p><p>3、工作有激情，为人正直，心胸宽阔，尽忠职守、工作认真负责，承压能力较强，良好的团队合作精神。</p><p><br></p>,民营,http://jobs.zhaopin.com/569117429250101.htm,通信/电信运营、增值服务,2人 ,1000-9999人,上海澄美信息服务有限公司分公司,180.0,1,全职,无经验,大专,2016-12-13,0.4060699939727783,上海,联通数据分析及PPT报表人员,jobs.zhaopin.com
6001-8000元/月 ,<p>岗位职责：</p><p><br></p><p>任职要求：</p><p>计算机、统计等相关专业，对互联网搜索工具、python或者R等脚本语言有基础了解，能够迅速学习并掌握相关软件工具</p><p>认真细致，对数据敏感，具有较强的数据分析和文字表达能力</p><p><br></p>,国企,http://jobs.zhaopin.com/274186319250108.htm,专业服务/咨询(财会/法律/人力资源等),1人 ,100-499人,上海市质协用户评价中心,180.0,1,全职,不限,本科,2016-12-13,0.4930391311645508,上海,数据信息分析员,jobs.zhaopin.com
10000-16000元/月 ,"<p><span style=""line-height: 1.5;"">岗位职责</span><br></p><p>1.负跟踪活动数据指标，提高目标客群消费转化、活跃度和粘性同时兼顾钱效；</p><p>2.从用户角度出发,丰富流量入口、渠道,推动用户渠道结构优化,提升整体流量转化效率.搭建符合用户需求的消费及转化场景；</p><p>3.通过数据化运营的方式,洞悉用户痛点和动机,通过多种形式的活动,引导用户行为,获取新用户,提高老用户复购率、满意度及消费粘性；</p><p>4.积极创新，以数据分析为指引,尝试新的跨界合作和营销方式。</p><p> </p><p>任职要求</p><p>1.1－3年互联网工作经验,具备o2o行业线上、营销运营经验优先；</p><p>2.逻辑思维强，具备数据化运营经验,对于用户需求及消费者行为敏感；</p><p>3.优秀的沟通协调、执行落地能力</p><p>4.具备活动策划能力,善于总结</p><p>5.主动思考,主动创新，结果导向，对长周期工作负责。</p><p><br></p>",外商独资,http://jobs.zhaopin.com/439773719259583.htm,互联网/电子商务,1人 ,10000人以上,饿了么,180.0,1,全职,1-3年,本科,2016-12-13,0.21293091773986816,上海,活动运营专员/高级专员-数据分析,jobs.zhaopin.com
1000-2000元/月 ,<p>岗位职责：</p><p> 负责日常数据报表编制；</p><p>统计汇总日常分析报告；</p><p>及时完成领导交办的其他任务。</p><p>任职要求：</p><p>数学、统计学专业优先；</p><p>一周可出席三天。</p>,国企,http://jobs.zhaopin.com/145756075251351.htm,保险,3人 ,10000人以上,中国大地财产保险股份有限公司,180.0,1,全职,不限,本科,2016-12-13,0.2243189811706543,上海,个贷总部数据分析实习生,jobs.zhaopin.com
10001-15000元/月 ,<p>岗位职责：<br><br>1、负责数据库架构设计、搭建、运维、监控、故障诊断、性能优化；<br><br>2、负责BI系统统计报表的开发及性能优化；<br><br>3、负责SQL，存储过程，视图等数据库对象的编写；<br><br>4、负责开发人员的数据库相关技术支持工作。<br><br><br>任职要求：<br><br>1、3年以上DBA工作经验，全日制本科及以上学历，计算机相关专业；<br><br>2、精通Oracle、MySQL等多种关系型数据库，同时熟悉至少一种NoSQL数据库；<br><br>3、有Java、Python等开发经验的优先；<br><br>4、熟悉Linux操作系统，熟练使用Shell开发脚本；</p>,民营,http://jobs.zhaopin.com/599200129250249.htm,专业服务/咨询(财会/法律/人力资源等),1人 ,20-99人,上海瑞斡信息咨询有限公司,180.0,1,全职,1-3年,本科,2016-12-13,0.07998490333557129,上海,数据分析师,jobs.zhaopin.com
4001-6000元/月 ,<p>岗位职责：</p><p>1.负责核算一线销售人员的销售奖金；</p><p>2.建立、核对、维护公司业务运营数据，负责数据统计和处理工作；</p><p>3.设计、制作各类业务数据透视表，包括业绩、绩效、考核、晋升数据等；</p><p>4.对数据进行加工、生成统计分析和报告所需要的数据和图表，做好数据支持工作；</p><p>5.完成月、季、年数据汇总分析；</p><p>6.完成领导交办的其他工作。</p><p><br></p><p><br></p><p>任职要求：</p><p>1.本科以上学历，优秀应届生亦可；</p><p>2.工作细致耐心，思维敏捷，对数字敏感，有原则；</p><p>3.熟练操作offic软件，尤其是excel；熟悉SPSS优先；</p><p>4.具备良好的沟通、协调、组织能力。</p><p><br></p>,民营,http://jobs.zhaopin.com/628371027259956.htm,基金/证券/期货/投资,1人 ,10000人以上,善林(上海)金融信息服务有限公司,180.0,1,全职,1-3年,本科,2016-12-13,0.35842299461364746,上海,数据分析专员,jobs.zhaopin.com
4001-6000元/月 ,"<p>上海宝荣国际贸易有限公司是2012年由韩国GSC集团投资创立的，具备强大的背景平台、雄厚的资金和良好的发展前景，入职待遇优厚（不同于一般理解的韩国企业文化）</p><p>我司致力于中国市场的营销、配送高品质的咖啡生豆并且努力发扬咖啡文化。从原产地到消费者的整个过程，包括原材料采购、物流、销售，这一系列环节我们都将充分运用多年积累下来的运营技巧，尽最大努力完善中国国内咖啡企业高效的原料供应体系。我们在上海保税区拥有最新型的咖啡专用低温仓库。本公司供应的品种包含了精品豆、优质豆、商业豆，可以满足咖啡企业多品种、多等级以及预期订购的需求。宝荣人会坚持不懈地为中国咖啡行业的发展贡献自己无限的热忱。总部设在上海，目前北京，广州均已成立分公司。</p><p><br></p><p>岗位职责：</p><p>1、协助总监处理日常事务性工作；</p><p>1、协助总监了解公司经营管理情况并提出处理意见或建议；</p><p>2、参与公司战略研究，根据公司经营战略目标，协助总监提供公司年度经营预算和投资提案；</p><p>3、协助总监制订营销工作方针、政策，提供公司内部营销管理改进方案并贯彻实施；</p><p>4、协助总监制定公司风险管理制度,执行风控，风险预算，并提供改善措施，并督促改善进度；</p><p>5、协助完成风险预算，成本把控等数据类统计报表；</p><p>6、完成上级交办的其他工作事宜。</p><p><br></p><p>任职要求：</p><p>1、大专及以上学历，财经、金融、管理类专业优先。</p><p>2、英语沟通流畅，有一年左右相关工作经验者优先。</p><p>3、责任心强、敬业主动、沟通表达能力、执行力、理解领悟能力强，可塑性佳；</p><p>4、有主见、情商佳，工作细致严谨，具有较强的团队协调能力；</p><p>5、具有一定的风险识别能力和危机处理能力；</p><p>6、能承受一定的工作压力，能熟练运用office办公软件；</p><p><br></p><p>本岗位工作地点：上海市浦东新区</p><p>交通十分便利：2、4、6、9世纪大道站下7分钟左右即可到公司</p><p><br></p>",外商独资,http://jobs.zhaopin.com/524792627250109.htm,贸易/进出口,1人 ,20-99人,上海宝荣国际贸易有限公司,180.0,1,全职,1年以下,大专,2016-12-13,0.07975602149963379,上海,运营总监助理(懂财务，数据分析，企业风险把控）,jobs.zhaopin.com
面议 ,"<p><br></p><p>1<span style=""line-height: 1.5;"">利用SAS/Excel，制作和更新统计报告/报表，为部门决策及日常运营管理提供支持；</span></p><p>   </p><p><br></p><p><br></p><p>2<span style=""line-height: 1.5;"">利用SAS及Excel工具分配催员每日、每月的工作案件量；</span></p><p>   </p><p><br></p><p><br></p><p>3<span style=""line-height: 1.5;"">利用统计工具监控和分析催员每日、每月、每年的工作指标；</span></p><p>   </p><p><br></p><p><br></p><p>4<span style=""line-height: 1.5;"">利用统计工具分析、统计催员的绩效达成状况，并提供相关建议；</span></p><p>   </p><p><br></p><p><br></p><p>5<span style=""line-height: 1.5;"">根据业务数据分析结果，提出合理化改进建议;</span></p><p>   </p><p><br></p><p><br></p><p>6<span style=""line-height: 1.5;"">其他领导吩咐的事宜。</span></p><p><br></p><p><br></p><p>职责范围</p><p>   </p><p>1、 监控与分析催收政策的执行情况;</p><p>2、提出催收政策改进建议。</p><p>   </p><p><br></p><p><br></p><p>教育程度</p><p>   </p><p>本科及以上学历。</p><p>   </p><p><br></p><p><br></p><p>相关经验</p><p>   </p><p>接受优秀应届毕业生，有数据处理、统计、分析等相关工作经验的优先。</p><p>   </p><p><br></p><p><br></p><p>专业能力</p><p>   </p><p>数学、统计、贷后催收等知识，熟练使用SAS、EXCEL、VBA等分析工具。</p><p>   </p><p><br></p><p><br></p><p>核心能力</p><p>   </p><p>1、具有较强的逻辑、统计分析能力;</p><p>2、具有较强的理解和领悟力;</p><p>3、具有良好的沟通及解决问题的能力</p><p><br></p><p><br></p><p><br></p>",合资,http://jobs.zhaopin.com/557833720251812.htm,信托/担保/拍卖/典当,1人 ,10000人以上,平安普惠投资咨询有限公司,180.0,1,全职,1-3年,本科,2016-12-14,0.17815899848937988,上海,数据分析岗,jobs.zhaopin.com
面议 ,<p>岗位职责：</p><p></p><p>1</p><p>   </p><p>利用SAS/Excel，制作和更新统计报告/报表，为部门决策及日常运营管理提供支持；</p><p>   </p><p></p><p></p><p>2</p><p>   </p><p>利用SAS及Excel工具分配催员每日、每月的工作案件量；</p><p>   </p><p></p><p></p><p>3</p><p>   </p><p>利用统计工具监控和分析催员每日、每月、每年的工作指标；</p><p>   </p><p></p><p></p><p>4</p><p>   </p><p>利用统计工具分析、统计催员的绩效达成状况，并提供相关建议；</p><p>   </p><p></p><p></p><p>5</p><p>   </p><p>根据业务数据分析结果，提出合理化改进建议;</p><p>   </p><p></p><p></p><p>6</p><p>   </p><p>其他领导吩咐的事宜。</p><p>   </p><p></p><p>任职要求：</p><p></p><p>接受优秀应届毕业生，有数据处理、统计、分析等相关工作经验的优先。</p><p>   </p><p></p><p></p><p>数学、统计、贷后催收等知识，熟练使用SAS、EXCEL、VBA等分析工具。</p><p>   </p><p></p><p></p><p>1、具有较强的逻辑、统计分析能力;</p><p>2、具有较强的理解和领悟力;</p><p>3、具有良好的沟通及解决问题的能力。</p><p>   </p><p></p><p><br></p>,合资,http://jobs.zhaopin.com/557833720251818.htm,信托/担保/拍卖/典当,1人 ,10000人以上,平安普惠投资咨询有限公司,180.0,1,全职,1-3年,本科,2016-12-14,0.16904377937316895,上海,数据分析岗,jobs.zhaopin.com
面议 ,<p>工作地点： 上海</p><p> </p><p>工作职责：</p><p>1、 完成市场专业课程培训，熟悉销售流程，掌握业务分析方法；</p><p>2、 根据业务数据的动态表现，按时发布业务发展趋势分析，形成业务分析报告;</p><p>3、 制定所负责项目营销策略，定期检视指标进度，优化业务流程，推动KPI目标达成；</p><p>4、 其他项目性工作。</p><p> </p><p>应聘要求：</p><p>1、全日制本科及以上学历，金融、经济、管理、数学、统计等相关专业；</p><p>2、 熟练掌握office办公应用软件，有较强的数据分析能力；</p><p>3、 具备良好的沟通、团队合作能力，思维严谨，责任心强，工作积极主动；</p><p>4、 具有金融、互联网等行业工作经验优先。</p><p> </p><p> </p><p>电子邮箱：liuning017@pingan.com.cn</p><p>地址：上海浦东新区瑞昌路277号</p><p><br></p><p><br></p>,股份制企业,http://jobs.zhaopin.com/171014429255409.htm,保险,1人 ,1000-9999人,中国平安人寿保险股份有限公司,180.0,1,全职,1-3年,本科,2016-12-16,0.44707584381103516,上海,市场经理助理（数据分析）,jobs.zhaopin.com
15001-20000元/月 ,一、            车贷资产质量管理<br>a)       建立风险预警系统，深入挖掘业务风险变化；<br>b)       进行风险分析并提出政策调整的建议；<br>c)        评价各项风险政策调整的影响；<br>二、            搭建评分卡体系<br>a)       通过内外部数据开发有效的风险评分卡；<br>b)       维护评分卡效能及定期调整评分；<br>c)        协助制定评分卡应用策略；<br>三、            外部合作机构的信用风险评价<br>a)       资产质量评价；<br>b)       资产组合选取；<br><br>任职要求:<br>1、   统招本科及以上学历，数学、统计、金融等相关专业；<br>2、  四年以上金融或相关领域统计、建模工作经验；<br>3、   熟练掌握Excel， SQL语句；<br>4、   熟练掌握以下软件之一： SAS、R等；<br>5、   为人耐心细致，工作认真，有求知欲，具敬业精神、沟通能力和团队合作精神。,民营,http://jobs.zhaopin.com/371111518301635.htm,基金/证券/期货/投资,1人 ,10000人以上,宜信公司,180.0,1,全职,不限,不限,2016-12-14,0.19377803802490234,上海,数据分析主管(10008162),jobs.zhaopin.com
4001-6000元/月 ,<p>岗位职责：</p><p> 1、负责本公司系统网络数据的收集、传递和管理工作，对系统上数据和传递的信息数据，要做好详细的“数据整理纪录”；</p><p>2、对系统反馈的问题要及时督促，并及时告知相关负责人；</p><p>3、负责各类数据的整理、汇总和分析处理工作，及时向本公司领导及有关部门上报信息数据，做好相关纪录；</p><p>4、负责本公司系统信息数据的安全管理，及时做好各类数据及报表的备份工作，做好信息数据的保密工作，严禁向未授权单位、部门及个人提供各类信息数据；</p><p> </p><p>任职要求：</p><p>1、逻辑思维能力强；</p><p>2、工作的态度严谨、认真，做事有耐心；‍</p><p>3、能够保持数据管理的完整性，全面性和准确性；<br>4、保持数据管理的条理性，数据管理的保密制度，能为高层提供优质服务和决策的依据。</p><p></p>,民营,http://jobs.zhaopin.com/348741987250010.htm,专业服务/咨询(财会/法律/人力资源等),3人 ,20-99人,上海韧岩网络科技有限公司,180.0,1,全职,不限,不限,2016-12-14,0.322861909866333,上海,数据处理员 数据分析员,jobs.zhaopin.com
8001-10000元/月 ,"<p>岗位职责：</p><p>Position Summary: <br>The role requires the quick understanding of Thermo Fisher full portfolios and skills in data analysis, data mining, data management</p><p>Need to help maintain and improve Customer Intelligence Platform(internal Commercial enabling digital tool) and improve database quality through data cleaning, data optimization projects; Support to manage China Database and Marketing Database</p><p> </p><p>Key Responsibilities:</p><p>l  Work with cross divisional team to Maintain sales mobile tool authority table, tag internal customers – 20%</p><p>l  Work with Vertical Managers and Marketing Intelligence to produce routine sales enabler articles and push to internal customers – 30%</p><p>l  Manage database daily operations and provide high quality reporting for supporting vertical managers – 30%</p><p>l  Improve marketing database contacts quality and quantity- 20%</p><p> </p><p>Minimum Requirements/Qualifications:</p><p>l  University degree in Life Sciences, Chemistry, Physics or related disciplines preferred. Business, marketing major with industrial experience is also within range for consideration</p><p>l  l  Able and willing to learn ACCESS skill</p><p>l  Well communication skills required, either to internal partner or external customers</p><p>l  Well oral and written English skill.</p><p>有班车，要求有access经验。</p>",合资,http://jobs.zhaopin.com/263940938251354.htm,专业服务/咨询(财会/法律/人力资源等),1人 ,1000-9999人,北京科锐国际人力资源股份有限公司,180.0,1,全职,1-3年,本科,2016-12-14,0.17154407501220703,上海,数据分析,jobs.zhaopin.com
4001-6000元/月 ,"<p>岗位职责：</p><p>1.参与数据挖掘、数据建模、数据画像等平台相关的产品规划、设计、优化。<br>2.协助挖掘业务数据，寻找数据价值点，联合公司数据分析资源在业务中实现数据价值落地，推动事业部数据化运营；<br>3.满足业务方对数据的各类获取、过滤、分析等需求等。</p><p><span style=""line-height: 1.5;"">任职要求：</span><br></p><p>1.本科及以上学历，计算机、数学、统计学等相关专业，有相关工作经历优先；<br>2.熟练使用数据分析和挖掘的工具，熟悉Office工具（Excel、PPT为主），擅长撰写分析报告；<br>3.对互联网产品有浓厚的兴趣，有旅游领域经验背景优先，有互联网大数据应用的工作或项目经验优先。<br>4.综合素质好，有较强的沟通协调能力、学习能及推动能力、善于执行和监控，有较强的组织和责任意识，性格开朗，善于合作，团队意识强；沟通、逻辑思维能力比较强。</p><p><br></p>",民营,http://jobs.zhaopin.com/278698481250006.htm,互联网/电子商务,1人 ,100-499人,糖玩(上海)信息科技有限公司,180.0,1,全职,1年以下,大专,2016-12-14,0.08727097511291504,上海,数据分析,jobs.zhaopin.com
